open_time,open,high,low,close,volume
2023-03-13 14:00:00,1607.43,1660.72,1603.49,1656.37,832.8007
2023-03-13 15:00:00,1658.02,1839.36,1655.42,1675.74,999.7086
2023-03-13 16:00:00,1677.62,1691.36,1659.39,1673.59,782.2854
2023-03-13 17:00:00,1673.59,1680.76,1660.71,1676.76,1497.0779
2023-03-13 18:00:00,1677.24,1682.44,1669.58,1681.94,586.439
2023-03-13 19:00:00,1681.76,1693.29,1677.23,1683.0,55.6312
2023-03-13 20:00:00,1683.0,1685.52,1665.42,1677.0,121.65
2023-03-13 21:00:00,1676.31,1683.25,1668.43,1675.17,81.939
2023-03-13 22:00:00,1675.22,1690.26,1656.45,1690.26,983.3284
2023-03-13 23:00:00,1687.26,1700.0,1670.33,1683.08,865.1551
2023-03-14 00:00:00,1683.01,1688.72,1675.42,1675.7,91.5445
2023-03-14 01:00:00,1675.73,1685.6,1671.96,1684.5,129.6005
2023-03-14 02:00:00,1684.94,1692.18,1677.99,1678.0,975.3904
2023-03-14 03:00:00,1678.0,1688.03,1677.34,1687.89,417.8075
2023-03-14 04:00:00,1685.69,1687.04,1680.4,1685.17,189.963
2023-03-14 05:00:00,1686.56,1702.75,1676.74,1682.43,1145.6847
2023-03-14 06:00:00,1681.67,1685.02,1679.1,1683.42,506.9485
2023-03-14 07:00:00,1684.56,1685.75,1671.62,1678.19,63.2785
2023-03-14 08:00:00,1676.12,1679.61,1664.37,1676.58,222.2339
2023-03-14 09:00:00,1675.01,1677.63,1669.89,1677.24,45.2359
2023-03-14 10:00:00,1676.93,1694.17,1673.25,1690.98,96.6105
2023-03-14 11:00:00,1691.03,1699.81,1683.95,1692.66,122.7021
2023-03-14 12:00:00,1692.18,1751.01,1684.39,1745.71,1365.84
2023-03-14 13:00:00,1750.91,1776.65,1738.03,1742.84,1094.2406
2023-03-14 14:00:00,1742.8,1785.77,1731.76,1768.51,414.1632
2023-03-14 15:00:00,1768.63,1784.39,1761.62,1778.77,657.3841
2023-03-14 16:00:00,1778.77,1783.36,1758.43,1772.45,371.9085
2023-03-14 17:00:00,1773.44,1774.83,1753.74,1762.34,525.5207
2023-03-14 18:00:00,1763.05,1764.74,1722.83,1734.37,363.635
2023-03-14 19:00:00,1734.15,1744.06,1695.73,1729.81,1678.0146
2023-03-14 20:00:00,1729.79,1734.0,1702.56,1707.36,1940.937
2023-03-14 21:00:00,1707.52,1710.19,1669.91,1703.36,1122.3109
2023-03-14 22:00:00,1703.03,1718.0,1697.74,1709.34,708.0797
2023-03-14 23:00:00,1707.26,1712.35,1702.69,1707.01,107.208
2023-03-15 00:00:00,1705.36,1709.32,1688.75,1707.92,106.7897
2023-03-15 01:00:00,1707.02,1723.06,1706.96,1715.28,45.5905
2023-03-15 02:00:00,1715.62,1721.58,1711.92,1716.87,521.9446
2023-03-15 03:00:00,1716.67,1718.09,1701.45,1710.94,1105.4116
2023-03-15 04:00:00,1710.89,1713.99,1708.24,1713.28,648.0837
2023-03-15 05:00:00,1713.19,1718.07,1708.02,1708.94,468.4807
2023-03-15 06:00:00,1709.34,1715.54,1703.95,1710.39,305.1546
2023-03-15 07:00:00,1711.4,1716.05,1706.27,1715.46,122.1074
2023-03-15 08:00:00,1714.31,1714.76,1705.03,1706.78,508.3508
2023-03-15 09:00:00,1706.98,1707.7,1692.33,1698.41,135.0393
2023-03-15 10:00:00,1698.48,1700.99,1686.13,1687.39,121.8809
2023-03-15 11:00:00,1688.32,1689.17,1658.99,1688.44,155.183
2023-03-15 12:00:00,1685.66,1705.0,1665.17,1684.27,127.2543
2023-03-15 13:00:00,1685.4,1701.68,1673.0,1675.46,80.6121
2023-03-15 14:00:00,1671.99,1684.0,1638.58,1662.19,118.6091
2023-03-15 15:00:00,1658.63,1659.73,1627.93,1639.03,279.9923
2023-03-15 16:00:00,1641.35,1647.26,1617.85,1621.31,143.3303
2023-03-15 17:00:00,1625.17,1636.62,1615.7,1632.75,110.5972
2023-03-15 18:00:00,1631.09,1650.55,1625.56,1648.76,185.5585
2023-03-15 19:00:00,1651.61,1660.13,1640.49,1648.27,765.3302
2023-03-15 20:00:00,1649.71,1660.0,1643.41,1653.24,171.1416
2023-03-15 21:00:00,1653.24,1661.4,1652.37,1660.91,166.0312
2023-03-15 22:00:00,1661.71,1670.73,1648.94,1656.9,216.3749
2023-03-15 23:00:00,1655.31,1659.16,1651.33,1655.19,260.1796
2023-03-16 00:00:00,1656.08,1665.28,1644.37,1646.49,101.5245
2023-03-16 01:00:00,1646.98,1653.87,1639.79,1651.45,45.032
2023-03-16 02:00:00,1651.2,1660.39,1651.2,1656.37,157.0692
2023-03-16 03:00:00,1655.62,1656.6,1647.7,1651.59,114.4955
2023-03-16 04:00:00,1651.91,1653.63,1642.41,1646.25,99.8063
2023-03-16 05:00:00,1647.0,1654.91,1643.07,1649.88,81.1525
2023-03-16 06:00:00,1651.78,1658.84,1651.44,1656.79,121.0006
2023-03-16 07:00:00,1657.99,1664.86,1656.11,1660.94,531.1952
2023-03-16 08:00:00,1661.02,1662.39,1656.06,1658.68,482.7096
2023-03-16 09:00:00,1658.45,1669.78,1644.52,1658.44,184.258
2023-03-16 10:00:00,1657.97,1674.14,1652.04,1670.06,259.772
2023-03-16 11:00:00,1669.67,1670.83,1662.3,1665.52,102.7022
2023-03-16 12:00:00,1665.02,1666.87,1651.24,1653.42,37.5754
2023-03-16 13:00:00,1654.97,1663.44,1642.19,1661.43,66.7123
2023-03-16 14:00:00,1661.57,1669.37,1651.55,1663.26,218.281
2023-03-16 15:00:00,1664.49,1669.44,1657.65,1669.05,114.1968
2023-03-16 16:00:00,1666.44,1666.63,1657.49,1665.42,86.4703
2023-03-16 17:00:00,1663.82,1664.81,1656.54,1661.07,883.9346
2023-03-16 18:00:00,1660.84,1665.84,1658.45,1665.51,486.2953
2023-03-16 19:00:00,1664.66,1694.11,1664.66,1684.74,263.2664
2023-03-16 20:00:00,1682.95,1683.35,1655.71,1658.84,576.9852
2023-03-16 21:00:00,1661.22,1685.73,1658.68,1675.53,234.7119
2023-03-16 22:00:00,1673.88,1680.0,1672.45,1676.86,175.6447
2023-03-16 23:00:00,1677.17,1680.38,1674.87,1677.92,180.725
2023-03-17 00:00:00,1677.41,1677.69,1665.91,1668.86,371.0218
2023-03-17 01:00:00,1668.71,1700.69,1667.45,1698.84,780.2973
2023-03-17 02:00:00,1700.79,1727.41,1696.52,1710.5,388.886
2023-03-17 03:00:00,1708.2,1716.1,1705.33,1713.0,39.1691
2023-03-17 04:00:00,1713.61,1715.4,1707.68,1708.62,118.3198
2023-03-17 05:00:00,1708.39,1709.99,1701.34,1707.91,210.5291
2023-03-17 06:00:00,1707.8,1733.69,1707.8,1728.39,262.7221
2023-03-17 07:00:00,1730.14,1730.14,1715.0,1720.02,960.2433
2023-03-17 08:00:00,1720.02,1726.47,1715.26,1715.6,91.1605
2023-03-17 09:00:00,1716.41,1730.0,1715.23,1724.39,85.9338
2023-03-17 10:00:00,1724.29,1754.11,1723.99,1750.39,383.8866
2023-03-17 11:00:00,1748.82,1768.3,1742.24,1765.24,940.9898
2023-03-17 12:00:00,1766.34,1766.34,1732.11,1741.55,325.2184
2023-03-17 13:00:00,1743.04,1747.3,1732.87,1740.4,119.9011
2023-03-17 14:00:00,1741.2,1746.11,1706.86,1714.38,303.5882
2023-03-17 15:00:00,1713.95,1725.69,1709.49,1719.51,154.1757
2023-03-17 16:00:00,1718.91,1725.54,1713.55,1715.41,124.8669
2023-03-17 17:00:00,1715.48,1735.61,1715.48,1728.42,255.6842
2023-03-17 18:00:00,1729.11,1735.87,1716.57,1735.87,125.8813
2023-03-17 19:00:00,1736.2,1747.4,1731.82,1746.71,231.298
2023-03-17 20:00:00,1747.89,1757.63,1735.78,1745.11,186.4657
2023-03-17 21:00:00,1745.23,1773.88,1744.2,1762.88,124.1942
2023-03-17 22:00:00,1763.46,1788.0,1755.44,1776.71,283.0168
2023-03-17 23:00:00,1777.08,1803.47,1775.25,1793.78,243.7196
2023-03-18 00:00:00,1793.05,1825.39,1770.99,1822.43,193.6448
2023-03-18 01:00:00,1822.59,1836.1,1817.5,1819.0,806.8278
2023-03-18 02:00:00,1820.4,1828.44,1803.25,1811.46,321.0666
2023-03-18 03:00:00,1810.99,1818.71,1807.77,1815.48,48.5528
2023-03-18 04:00:00,1815.5,1818.59,1808.42,1811.13,60.9271
2023-03-18 05:00:00,1810.17,1819.81,1806.16,1818.28,132.7157
2023-03-18 06:00:00,1818.23,1819.34,1812.8,1817.29,132.3724
2023-03-18 07:00:00,1816.88,1825.65,1814.21,1818.71,199.9893
2023-03-18 08:00:00,1819.46,1821.05,1796.61,1813.36,366.4935
2023-03-18 09:00:00,1813.98,1818.99,1806.97,1818.11,800.5178
2023-03-18 10:00:00,1817.6,1822.34,1816.61,1820.93,35.6969
2023-03-18 11:00:00,1820.78,1838.62,1812.9,1818.35,437.2647
2023-03-18 12:00:00,1818.34,1844.35,1808.44,1832.38,2877.6713
2023-03-18 13:00:00,1831.39,1835.3,1817.51,1820.41,195.7563
2023-03-18 14:00:00,1820.77,1831.01,1818.16,1819.97,146.7046
2023-03-18 15:00:00,1819.9,1819.9,1780.01,1792.04,297.4712
2023-03-18 16:00:00,1791.84,1805.76,1754.12,1799.55,388.808
2023-03-18 17:00:00,1797.84,1803.89,1767.36,1791.64,142.5477
2023-03-18 18:00:00,1791.63,1799.8,1785.73,1798.44,151.9286
2023-03-18 19:00:00,1797.66,1804.22,1792.65,1796.33,112.1779
2023-03-18 20:00:00,1796.23,1806.9,1790.46,1796.58,41.9829
2023-03-18 21:00:00,1796.18,1797.32,1781.6,1783.2,173.1409
2023-03-18 22:00:00,1783.24,1786.52,1769.57,1774.1,184.2811
2023-03-18 23:00:00,1775.61,1778.54,1756.59,1764.13,197.5327
2023-03-19 00:00:00,1765.05,1784.89,1763.48,1778.03,72.7503
2023-03-19 01:00:00,1779.98,1790.95,1779.21,1783.39,76.9361
2023-03-19 02:00:00,1783.99,1788.44,1780.73,1783.12,28.2329
2023-03-19 03:00:00,1782.91,1789.54,1779.7,1787.84,83.1139
2023-03-19 04:00:00,1787.47,1791.25,1780.62,1784.11,28.942
2023-03-19 05:00:00,1783.29,1788.42,1781.33,1781.33,30.1997
2023-03-19 06:00:00,1782.7,1783.19,1771.65,1774.06,35.7128
2023-03-19 07:00:00,1774.79,1779.99,1767.27,1779.99,54.7377
2023-03-19 08:00:00,1779.99,1784.79,1773.85,1778.4,91.3019
2023-03-19 09:00:00,1778.97,1783.9,1774.53,1782.56,82.3567
2023-03-19 10:00:00,1781.79,1784.82,1777.58,1779.2,49.2116
2023-03-19 11:00:00,1779.78,1793.44,1770.76,1790.05,45.2106
2023-03-19 12:00:00,1790.49,1799.43,1785.12,1788.25,134.0175
2023-03-19 13:00:00,1789.29,1789.3,1778.94,1780.99,39.2343
2023-03-19 14:00:00,1782.18,1795.83,1780.52,1792.74,94.2894
2023-03-19 15:00:00,1793.83,1818.74,1790.66,1799.96,119.3348
2023-03-19 16:00:00,1799.15,1837.18,1797.46,1821.23,235.1433
2023-03-19 17:00:00,1821.06,1825.44,1811.21,1814.15,237.6375
2023-03-19 18:00:00,1813.83,1827.42,1809.95,1826.96,178.6306
2023-03-19 19:00:00,1827.57,1846.64,1822.97,1825.89,229.6763
2023-03-19 20:00:00,1827.18,1833.04,1794.01,1799.15,154.9501
2023-03-19 21:00:00,1799.22,1816.77,1793.96,1799.45,113.0659
2023-03-19 22:00:00,1800.48,1813.37,1793.38,1811.09,73.5155
2023-03-19 23:00:00,1810.34,1815.4,1779.71,1784.78,112.2995
2023-03-20 00:00:00,1786.99,1790.86,1770.88,1777.36,157.4753
2023-03-20 01:00:00,1777.26,1784.05,1767.66,1780.22,251.1606
2023-03-20 02:00:00,1779.63,1784.81,1756.6,1772.16,184.4538
2023-03-20 03:00:00,1771.07,1773.86,1747.91,1757.93,200.6463
2023-03-20 04:00:00,1756.27,1761.04,1744.01,1757.45,105.9522
2023-03-20 05:00:00,1757.92,1765.74,1757.54,1765.74,140.0733
2023-03-20 06:00:00,1764.45,1769.11,1759.26,1764.15,68.0382
2023-03-20 07:00:00,1764.54,1798.74,1764.54,1797.32,235.7504
2023-03-20 08:00:00,1798.22,1808.96,1786.38,1794.36,286.9985
2023-03-20 09:00:00,1794.1,1799.91,1776.66,1785.9,146.3078
2023-03-20 10:00:00,1785.42,1789.27,1772.03,1779.73,196.7125
2023-03-20 11:00:00,1781.97,1793.75,1777.51,1784.8,857.3757
2023-03-20 12:00:00,1785.63,1788.74,1779.0,1788.67,194.7855
2023-03-20 13:00:00,1787.69,1787.69,1759.06,1765.24,250.3051
2023-03-20 14:00:00,1766.87,1781.6,1765.29,1778.42,568.2738
2023-03-20 15:00:00,1779.32,1781.33,1766.97,1770.0,269.8465
2023-03-20 16:00:00,1769.36,1774.76,1753.45,1758.93,269.0923
2023-03-20 17:00:00,1759.44,1770.13,1753.42,1753.87,638.7507
2023-03-20 18:00:00,1753.56,1773.37,1749.23,1769.75,268.4844
2023-03-20 19:00:00,1770.18,1770.9,1748.71,1759.29,439.8126
2023-03-20 20:00:00,1758.49,1766.5,1755.67,1764.44,119.701
2023-03-20 21:00:00,1764.17,1769.12,1756.57,1759.45,86.5038
2023-03-20 22:00:00,1760.5,1771.78,1751.75,1754.0,192.0051
2023-03-20 23:00:00,1753.44,1757.48,1730.39,1740.14,227.428
2023-03-21 00:00:00,1739.32,1764.09,1735.95,1755.58,178.8364
2023-03-21 01:00:00,1755.64,1762.16,1747.0,1759.27,286.6902
2023-03-21 02:00:00,1759.8,1760.69,1752.91,1755.54,289.3229
2023-03-21 03:00:00,1755.5,1758.23,1749.03,1751.66,146.0831
2023-03-21 04:00:00,1751.81,1760.08,1751.81,1757.72,42.4865
2023-03-21 05:00:00,1756.06,1756.06,1742.7,1747.08,147.1921
2023-03-21 06:00:00,1746.91,1752.67,1741.52,1745.04,192.3436
2023-03-21 07:00:00,1744.92,1746.75,1725.0,1736.68,334.5514
2023-03-21 08:00:00,1736.54,1746.29,1730.58,1743.36,286.3136
2023-03-21 09:00:00,1743.27,1761.52,1739.84,1753.32,443.7011
2023-03-21 10:00:00,1755.06,1772.9,1752.62,1763.77,121.3596
2023-03-21 11:00:00,1764.22,1768.84,1759.12,1767.02,73.1714
2023-03-21 12:00:00,1766.75,1813.3,1763.81,1811.35,227.3695
2023-03-21 13:00:00,1813.08,1840.0,1809.11,1823.96,567.7933
2023-03-21 14:00:00,1825.28,1840.26,1803.24,1809.32,250.4484
2023-03-21 15:00:00,1812.54,1824.2,1808.99,1818.46,188.7235
2023-03-21 16:00:00,1819.04,1831.04,1811.74,1817.8,360.6625
2023-03-21 17:00:00,1817.39,1820.89,1794.5,1797.15,221.7596
2023-03-21 18:00:00,1796.85,1798.88,1780.12,1794.17,194.1505
2023-03-21 19:00:00,1794.67,1805.59,1791.47,1795.99,143.6362
2023-03-21 20:00:00,1796.87,1808.96,1794.25,1802.75,107.6337
2023-03-21 21:00:00,1802.64,1804.39,1787.46,1798.66,100.8541
2023-03-21 22:00:00,1798.45,1801.19,1790.8,1798.87,184.8137
2023-03-21 23:00:00,1799.46,1810.82,1795.9,1806.74,84.5209
2023-03-22 00:00:00,1806.87,1807.67,1784.01,1793.37,128.9589
2023-03-22 01:00:00,1793.24,1803.77,1789.78,1799.89,82.9908
2023-03-22 02:00:00,1800.16,1804.96,1799.09,1800.02,118.2059
2023-03-22 03:00:00,1799.99,1812.81,1796.15,1805.0,122.8023
2023-03-22 04:00:00,1805.11,1807.08,1801.1,1807.08,35.5232
2023-03-22 05:00:00,1807.09,1813.04,1806.85,1809.08,66.2595
2023-03-22 06:00:00,1809.0,1809.0,1801.46,1803.57,45.1315
2023-03-22 07:00:00,1802.09,1803.26,1792.6,1797.33,198.4072
2023-03-22 08:00:00,1797.2,1798.51,1788.5,1790.9,132.5464
2023-03-22 09:00:00,1790.23,1795.43,1786.67,1791.41,92.4758
2023-03-22 10:00:00,1791.88,1797.94,1790.28,1795.31,101.7567
2023-03-22 11:00:00,1795.13,1798.51,1787.51,1790.06,171.4897
2023-03-22 12:00:00,1790.74,1806.44,1787.91,1801.02,160.3861
2023-03-22 13:00:00,1800.89,1810.44,1797.32,1802.36,91.6255
2023-03-22 14:00:00,1802.41,1823.66,1800.68,1806.97,1173.2853
2023-03-22 15:00:00,1806.97,1823.92,1803.09,1809.83,544.1986
2023-03-22 16:00:00,1810.14,1813.49,1800.48,1806.95,133.2682
2023-03-22 17:00:00,1807.92,1807.92,1781.25,1791.59,415.1982
2023-03-22 18:00:00,1791.65,1814.91,1756.85,1776.34,805.5175
2023-03-22 19:00:00,1775.8,1775.93,1717.65,1721.3,1414.5524
2023-03-22 20:00:00,1720.53,1741.39,1715.72,1737.88,275.3826
2023-03-22 21:00:00,1738.16,1743.67,1723.06,1725.11,398.5618
2023-03-22 22:00:00,1724.57,1732.68,1718.8,1731.27,235.4607
2023-03-22 23:00:00,1731.99,1741.03,1730.57,1739.04,55.226
2023-03-23 00:00:00,1739.54,1749.8,1735.28,1742.45,63.1586
2023-03-23 01:00:00,1741.34,1742.41,1733.99,1735.03,123.6351
2023-03-23 02:00:00,1734.75,1746.02,1734.06,1742.22,86.0246
2023-03-23 03:00:00,1743.35,1746.74,1741.26,1741.34,29.9395
2023-03-23 04:00:00,1742.19,1744.24,1735.01,1736.21,64.6571
2023-03-23 05:00:00,1736.15,1757.18,1735.55,1754.76,64.5342
2023-03-23 06:00:00,1754.66,1758.38,1751.5,1755.99,38.8342
2023-03-23 07:00:00,1755.59,1756.6,1750.69,1756.08,133.2326
2023-03-23 08:00:00,1756.09,1761.55,1753.32,1756.4,144.1276
2023-03-23 09:00:00,1756.37,1761.64,1754.35,1761.18,63.2709
2023-03-23 10:00:00,1760.71,1764.53,1756.63,1757.37,82.8455
2023-03-23 11:00:00,1756.42,1762.53,1750.78,1759.8,688.3125
2023-03-23 12:00:00,1760.34,1763.25,1754.56,1756.75,175.2811
2023-03-23 13:00:00,1756.74,1757.54,1746.97,1752.6,182.384
2023-03-23 14:00:00,1753.0,1809.0,1748.32,1804.76,308.5394
2023-03-23 15:00:00,1806.45,1862.63,1805.94,1841.56,525.2848
2023-03-23 16:00:00,1843.12,1845.12,1826.72,1832.0,264.2595
2023-03-23 17:00:00,1831.96,1835.92,1819.13,1829.6,209.0362
2023-03-23 18:00:00,1830.35,1833.0,1798.25,1805.31,180.2607
2023-03-23 19:00:00,1806.39,1827.87,1797.87,1825.01,446.4497
2023-03-23 20:00:00,1823.1,1823.1,1809.24,1819.65,145.0697
2023-03-23 21:00:00,1819.09,1819.09,1808.22,1816.41,121.0076
2023-03-23 22:00:00,1818.08,1818.37,1806.83,1812.32,72.089
2023-03-23 23:00:00,1810.93,1824.59,1810.93,1816.79,161.9095
2023-03-24 00:00:00,1817.98,1822.4,1812.78,1814.24,70.4721
2023-03-24 01:00:00,1813.85,1821.33,1810.08,1818.58,79.7791
2023-03-24 02:00:00,1819.72,1821.4,1812.69,1814.31,111.7155
2023-03-24 03:00:00,1813.12,1816.4,1812.56,1815.62,39.3843
2023-03-24 04:00:00,1816.39,1818.41,1806.64,1807.9,88.7546
2023-03-24 05:00:00,1808.09,1815.65,1807.98,1815.08,17.4725
2023-03-24 06:00:00,1814.6,1816.98,1813.28,1814.54,40.7263
2023-03-24 07:00:00,1814.58,1819.46,1811.95,1817.5,162.3563
2023-03-24 08:00:00,1817.5,1818.71,1791.25,1797.8,1915.5568
2023-03-24 09:00:00,1797.8,1802.18,1784.92,1789.28,1998.9351
2023-03-24 10:00:00,1789.21,1791.26,1780.14,1788.93,101.3151
2023-03-24 11:00:00,1788.5,1791.76,1785.27,1791.76,20.2162
2023-03-24 12:00:00,1791.76,1791.76,1791.76,1791.76,0.0
2023-03-24 14:00:00,1790.47,1790.47,1760.0,1765.34,344.2317
2023-03-24 15:00:00,1765.52,1772.05,1755.65,1769.58,206.8461
2023-03-24 16:00:00,1769.86,1771.13,1762.18,1764.36,96.0044
2023-03-24 17:00:00,1764.37,1766.12,1729.07,1739.33,204.1338
2023-03-24 18:00:00,1740.28,1769.81,1738.66,1757.73,286.1271
2023-03-24 19:00:00,1758.04,1768.84,1754.21,1765.07,85.8159
2023-03-24 20:00:00,1765.67,1766.43,1740.21,1751.14,141.2711
2023-03-24 21:00:00,1750.19,1752.12,1730.83,1747.28,171.8235
2023-03-24 22:00:00,1746.82,1750.65,1744.16,1744.71,91.7846
2023-03-24 23:00:00,1744.83,1755.39,1743.92,1751.85,37.2742
2023-03-25 00:00:00,1750.69,1760.32,1748.8,1758.16,43.3527
2023-03-25 01:00:00,1758.96,1758.96,1750.92,1755.64,36.0945
2023-03-25 02:00:00,1755.88,1763.84,1755.84,1760.56,16.4669
2023-03-25 03:00:00,1759.8,1761.25,1756.68,1757.92,28.8811
2023-03-25 04:00:00,1759.21,1762.1,1752.39,1755.72,340.3818
2023-03-25 05:00:00,1754.88,1757.17,1744.5,1746.33,56.7593
2023-03-25 06:00:00,1746.47,1753.22,1744.21,1750.95,49.3258
2023-03-25 07:00:00,1751.64,1754.74,1749.54,1749.54,55.7771
2023-03-25 08:00:00,1749.91,1751.78,1738.15,1745.83,64.9582
2023-03-25 09:00:00,1745.41,1751.78,1742.05,1750.26,31.1579
2023-03-25 10:00:00,1750.03,1752.81,1743.79,1749.46,72.5676
2023-03-25 11:00:00,1749.21,1752.14,1745.34,1747.56,45.2962
2023-03-25 12:00:00,1746.91,1748.06,1741.16,1746.81,233.8712
2023-03-25 13:00:00,1747.28,1760.78,1742.34,1756.85,176.5004
2023-03-25 14:00:00,1756.35,1758.8,1749.88,1749.88,51.7355
2023-03-25 15:00:00,1751.58,1764.64,1746.64,1757.01,79.413
2023-03-25 16:00:00,1757.81,1759.63,1754.62,1756.28,26.4989
2023-03-25 17:00:00,1754.62,1756.63,1742.96,1745.92,30.8312
2023-03-25 18:00:00,1746.21,1748.26,1740.26,1740.77,35.383
2023-03-25 19:00:00,1740.33,1740.33,1717.91,1719.22,125.75
2023-03-25 20:00:00,1718.58,1737.11,1715.86,1732.74,55.2836
2023-03-25 21:00:00,1732.64,1738.33,1729.67,1734.45,39.7984
2023-03-25 22:00:00,1733.27,1744.53,1733.01,1738.91,37.4762
2023-03-25 23:00:00,1738.46,1744.32,1737.42,1743.4,35.1856
2023-03-26 00:00:00,1743.49,1757.82,1741.41,1752.8,41.0709
2023-03-26 01:00:00,1753.59,1756.55,1749.71,1753.51,70.738
2023-03-26 02:00:00,1753.64,1755.71,1752.11,1754.72,22.54
2023-03-26 03:00:00,1754.01,1756.37,1749.04,1750.1,16.0815
2023-03-26 04:00:00,1750.39,1750.92,1747.58,1750.28,28.0268
2023-03-26 05:00:00,1750.5,1755.87,1747.74,1754.55,30.8012
2023-03-26 06:00:00,1756.47,1757.04,1752.12,1753.17,19.06
2023-03-26 07:00:00,1753.35,1756.95,1752.85,1754.65,30.4844
2023-03-26 08:00:00,1754.29,1788.72,1751.85,1776.6,116.9659
2023-03-26 09:00:00,1778.23,1783.1,1772.12,1777.01,94.787
2023-03-26 10:00:00,1776.73,1777.86,1768.11,1772.9,64.6107
2023-03-26 11:00:00,1772.99,1783.15,1769.08,1779.67,69.462
2023-03-26 12:00:00,1781.34,1783.16,1772.45,1776.7,40.9211
2023-03-26 13:00:00,1777.7,1800.66,1775.02,1797.76,146.4019
2023-03-26 14:00:00,1796.42,1797.49,1755.55,1765.04,173.633
2023-03-26 15:00:00,1765.31,1770.79,1761.82,1764.77,73.5728
2023-03-26 16:00:00,1765.22,1768.87,1755.65,1757.19,48.8087
2023-03-26 17:00:00,1758.63,1769.86,1756.68,1768.33,55.3933
2023-03-26 18:00:00,1769.18,1772.93,1765.54,1768.04,25.4618
2023-03-26 19:00:00,1767.23,1770.68,1765.11,1766.74,24.9833
2023-03-26 20:00:00,1766.64,1770.5,1756.21,1761.77,95.7304
2023-03-26 21:00:00,1761.27,1765.53,1758.4,1765.53,41.5255
2023-03-26 22:00:00,1765.85,1780.28,1763.53,1777.19,51.2101
2023-03-26 23:00:00,1778.09,1784.06,1774.49,1775.4,52.9321
2023-03-27 00:00:00,1776.06,1781.71,1773.91,1780.77,29.0683
2023-03-27 01:00:00,1780.77,1781.78,1764.92,1765.53,58.0179
2023-03-27 02:00:00,1765.2,1767.13,1760.93,1766.43,56.2897
2023-03-27 03:00:00,1766.46,1768.91,1764.22,1766.8,32.9418
2023-03-27 04:00:00,1766.52,1769.29,1765.86,1766.16,28.2089
2023-03-27 05:00:00,1766.94,1766.94,1748.39,1752.11,84.8517
2023-03-27 06:00:00,1750.4,1756.82,1747.95,1755.01,55.4567
2023-03-27 07:00:00,1754.69,1757.05,1751.01,1753.46,64.0011
2023-03-27 08:00:00,1753.58,1761.26,1751.48,1757.91,165.2576
2023-03-27 09:00:00,1757.91,1766.5,1756.26,1765.33,42.776
2023-03-27 10:00:00,1766.75,1768.11,1762.28,1765.35,39.0111
2023-03-27 11:00:00,1766.23,1771.35,1764.02,1767.97,24.2017
2023-03-27 12:00:00,1766.87,1770.11,1753.78,1756.96,61.6865
2023-03-27 13:00:00,1757.18,1765.73,1750.37,1756.13,82.9373
2023-03-27 14:00:00,1756.41,1758.63,1721.0,1721.0,218.9268
