open_time,open,high,low,close,volume
2023-06-29 06:15:00,1839.2,1839.24,1837.79,1838.16,5.6428
2023-06-29 06:30:00,1837.28,1839.85,1837.28,1839.6,3.2337
2023-06-29 06:45:00,1839.48,1839.48,1837.89,1838.96,1.9478
2023-06-29 07:00:00,1838.37,1847.16,1837.43,1846.5,31.0813
2023-06-29 07:15:00,1846.32,1846.69,1844.27,1845.84,25.515
2023-06-29 07:30:00,1846.61,1846.61,1843.55,1845.36,16.2034
2023-06-29 07:45:00,1845.04,1849.47,1845.04,1848.2,47.2604
2023-06-29 08:00:00,1847.29,1849.46,1847.01,1847.44,11.3434
2023-06-29 08:15:00,1847.72,1849.53,1847.05,1849.17,26.2871
2023-06-29 08:30:00,1849.67,1850.15,1846.66,1847.61,37.274
2023-06-29 08:45:00,1847.11,1848.89,1846.74,1848.89,17.4568
2023-06-29 09:00:00,1848.55,1854.69,1847.72,1854.03,77.5623
2023-06-29 09:15:00,1852.25,1856.8,1851.3,1854.43,56.8553
2023-06-29 09:30:00,1854.44,1857.0,1852.42,1855.94,46.2346
2023-06-29 09:45:00,1855.94,1859.3,1855.8,1858.02,54.9963
2023-06-29 10:00:00,1858.15,1862.14,1853.97,1860.5,47.1082
2023-06-29 10:15:00,1861.58,1866.87,1859.02,1863.93,54.293
2023-06-29 10:30:00,1864.97,1869.41,1863.59,1867.02,78.3086
2023-06-29 10:45:00,1866.74,1868.77,1863.63,1868.27,60.1903
2023-06-29 11:00:00,1868.35,1869.0,1864.6,1868.26,42.6519
2023-06-29 11:15:00,1869.39,1872.01,1866.33,1869.03,79.6506
2023-06-29 11:30:00,1869.04,1869.21,1865.89,1868.11,16.1264
2023-06-29 11:45:00,1869.43,1869.59,1868.58,1869.39,15.7618
2023-06-29 12:00:00,1869.07,1872.21,1868.93,1872.18,7.244
2023-06-29 12:15:00,1871.78,1873.78,1867.13,1871.69,24.7738
2023-06-29 12:30:00,1872.24,1872.36,1866.4,1866.92,34.6297
2023-06-29 12:45:00,1867.05,1868.07,1864.98,1865.89,22.0392
2023-06-29 13:00:00,1865.56,1869.99,1865.56,1869.99,16.4298
2023-06-29 13:15:00,1869.74,1879.39,1866.8,1867.84,148.6943
2023-06-29 13:30:00,1868.21,1869.48,1863.61,1863.61,107.0448
2023-06-29 13:45:00,1863.43,1866.07,1853.41,1857.13,74.1454
2023-06-29 14:00:00,1857.55,1860.03,1853.89,1857.39,30.6236
2023-06-29 14:15:00,1858.14,1861.61,1858.09,1858.09,32.1471
2023-06-29 14:30:00,1858.61,1859.26,1855.0,1858.53,62.2901
2023-06-29 14:45:00,1859.67,1859.67,1846.98,1848.92,65.074
2023-06-29 15:00:00,1849.99,1853.69,1847.28,1853.6,46.0321
2023-06-29 15:15:00,1853.85,1854.46,1851.76,1853.72,28.1886
2023-06-29 15:30:00,1853.61,1854.11,1852.2,1852.71,11.5417
2023-06-29 15:45:00,1852.46,1853.25,1850.58,1851.89,4.3719
2023-06-29 16:00:00,1851.67,1856.83,1851.67,1854.41,59.4025
2023-06-29 16:15:00,1854.26,1854.46,1850.34,1852.12,44.2407
2023-06-29 16:30:00,1852.26,1854.21,1849.17,1852.61,74.678
2023-06-29 16:45:00,1851.23,1852.24,1849.46,1850.14,7.6695
2023-06-29 17:00:00,1850.56,1854.19,1841.42,1845.23,127.9734
2023-06-29 17:15:00,1846.19,1858.03,1846.19,1857.09,112.0501
